
── Enrich Member Votes ─────────────────────────────────────────────────
Mode: full | Limit: all
(node:92656) [DEP0205] DeprecationWarning: `module.register()` is deprecated. Use `module.registerHooks()` instead.
  [failed] 117_hr_3237 roll 156: Congress API 404 at https://api.congress.gov/v3/vote/117/house/1/156?api_key=REDACTED&format=json
  [failed] 117_hr_6617 roll 64: Congress API 404 at https://api.congress.gov/v3/vote/117/senate/2/64?api_key=REDACTED&format=json
  [failed] 117_hr_6617 roll 64: Congress API 404 at https://api.congress.gov/v3/vote/117/senate/2/64?api_key=REDACTED&format=json
  [failed] 117_hr_6617 roll 39: Congress API 404 at https://api.congress.gov/v3/vote/117/house/2/39?api_key=REDACTED&format=json
  [failed] 117_hr_3684 roll 314: Congress API 404 at https://api.congress.gov/v3/vote/117/senate/1/314?api_key=REDACTED&format=json
  [failed] 117_hr_3684 roll 314: Congress API 404 at https://api.congress.gov/v3/vote/117/senate/1/314?api_key=REDACTED&format=json
  [failed] 117_hr_3684 roll 314: Congress API 404 at https://api.congress.gov/v3/vote/117/senate/1/314?api_key=REDACTED&format=json
  [failed] 117_hr_3684 roll 314: Congress API 404 at https://api.congress.gov/v3/vote/117/senate/1/314?api_key=REDACTED&format=json
  [failed] 117_hr_3684 roll 208: Congress API 404 at https://api.congress.gov/v3/vote/117/house/1/208?api_key=REDACTED&format=json
  [failed] 117_hr_1319 roll 110: Congress API 404 at https://api.congress.gov/v3/vote/117/senate/1/110?api_key=REDACTED&format=json
  [failed] 117_hr_1319 roll 49: Congress API 404 at https://api.congress.gov/v3/vote/117/house/1/49?api_key=REDACTED&format=json
  [failed] 117_hr_6968 roll 132: Congress API 404 at https://api.congress.gov/v3/vote/117/senate/2/132?api_key=REDACTED&format=json
  [failed] 117_hr_6968 roll 70: Congress API 404 at https://api.congress.gov/v3/vote/117/house/2/70?api_key=REDACTED&format=json
  [failed] 117_hr_7108 roll 131: Congress API 404 at https://api.congress.gov/v3/vote/117/senate/2/131?api_key=REDACTED&format=json
  [failed] 117_hr_4445 roll 33: Congress API 404 at https://api.congress.gov/v3/vote/117/house/2/33?api_key=REDACTED&format=json
  [failed] 117_s_475 roll 170: Congress API 404 at https://api.congress.gov/v3/vote/117/house/1/170?api_key=REDACTED&format=json
  [failed] 117_sjres_14 roll 185: Congress API 404 at https://api.congress.gov/v3/vote/117/house/1/185?api_key=REDACTED&format=json
  [failed] 117_sjres_14 roll 175: Congress API 404 at https://api.congress.gov/v3/vote/117/senate/1/175?api_key=REDACTED&format=json
  [failed] 117_sjres_33 roll 449: Congress API 404 at https://api.congress.gov/v3/vote/117/house/1/449?api_key=REDACTED&format=json
  [failed] 117_sjres_33 roll 498: Congress API 404 at https://api.congress.gov/v3/vote/117/senate/1/498?api_key=REDACTED&format=json
  [failed] 117_sjres_13 roll 183: Congress API 404 at https://api.congress.gov/v3/vote/117/house/1/183?api_key=REDACTED&format=json
  [failed] 117_sjres_13 roll 195: Congress API 404 at https://api.congress.gov/v3/vote/117/senate/1/195?api_key=REDACTED&format=json
  [failed] 117_sjres_15 roll 181: Congress API 404 at https://api.congress.gov/v3/vote/117/house/1/181?api_key=REDACTED&format=json
  [failed] 117_sjres_15 roll 183: Congress API 404 at https://api.congress.gov/v3/vote/117/senate/1/183?api_key=REDACTED&format=json
  [failed] 117_hr_335 roll 18: Congress API 404 at https://api.congress.gov/v3/vote/117/house/1/18?api_key=REDACTED&format=json
  [failed] 113_hr_527 roll 203: Congress API 404 at https://api.congress.gov/v3/vote/113/senate/1/203?api_key=REDACTED&format=json
  [failed] 113_hr_527 roll 128: Congress API 404 at https://api.congress.gov/v3/vote/113/house/1/128?api_key=REDACTED&format=json
  [failed] 113_hr_4681 roll 271: Congress API 404 at https://api.congress.gov/v3/vote/113/house/2/271?api_key=REDACTED&format=json
  [failed] 113_s_1086 roll 275: Congress API 404 at https://api.congress.gov/v3/vote/113/senate/2/275?api_key=REDACTED&format=json
  [failed] 113_s_1086 roll 275: Congress API 404 at https://api.congress.gov/v3/vote/113/senate/2/275?api_key=REDACTED&format=json
  [failed] 113_s_540 roll 33: Congress API 404 at https://api.congress.gov/v3/vote/113/senate/2/33?api_key=REDACTED&format=json
  [failed] 113_s_540 roll 61: Congress API 404 at https://api.congress.gov/v3/vote/113/house/2/61?api_key=REDACTED&format=json
  [failed] 113_hr_5771 roll 364: Congress API 404 at https://api.congress.gov/v3/vote/113/senate/2/364?api_key=REDACTED&format=json
  [failed] 113_hr_5771 roll 544: Congress API 404 at https://api.congress.gov/v3/vote/113/house/2/544?api_key=REDACTED&format=json
  [failed] 113_s_47 roll 55: Congress API 404 at https://api.congress.gov/v3/vote/113/house/1/55?api_key=REDACTED&format=json
  [failed] 113_s_47 roll 19: Congress API 404 at https://api.congress.gov/v3/vote/113/senate/1/19?api_key=REDACTED&format=json
  [failed] 113_hr_5021 roll 248: Congress API 404 at https://api.congress.gov/v3/vote/113/senate/2/248?api_key=REDACTED&format=json
  [failed] 113_hr_5021 roll 414: Congress API 404 at https://api.congress.gov/v3/vote/113/house/2/414?api_key=REDACTED&format=json
  [failed] 113_hr_4302 roll 93: Congress API 404 at https://api.congress.gov/v3/vote/113/senate/2/93?api_key=REDACTED&format=json
  [failed] 113_hr_3979 roll 322: Congress API 404 at https://api.congress.gov/v3/vote/113/senate/2/322?api_key=REDACTED&format=json
  [failed] 113_hr_3979 roll 322: Congress API 404 at https://api.congress.gov/v3/vote/113/senate/2/322?api_key=REDACTED&format=json
  [failed] 113_hr_3979 roll 322: Congress API 404 at https://api.congress.gov/v3/vote/113/senate/2/322?api_key=REDACTED&format=json
  [failed] 113_hr_3979 roll 322: Congress API 404 at https://api.congress.gov/v3/vote/113/senate/2/322?api_key=REDACTED&format=json
  [failed] 113_hr_3547 roll 12: Congress API 404 at https://api.congress.gov/v3/vote/113/senate/2/12?api_key=REDACTED&format=json
  [failed] 113_hr_3370 roll 78: Congress API 404 at https://api.congress.gov/v3/vote/113/senate/2/78?api_key=REDACTED&format=json
  [failed] 113_hr_3304 roll 282: Congress API 404 at https://api.congress.gov/v3/vote/113/senate/1/282?api_key=REDACTED&format=json
  [failed] 113_hr_3230 roll 187: Congress API 404 at https://api.congress.gov/v3/vote/113/senate/2/187?api_key=REDACTED&format=json
  [failed] 113_hr_3230 roll 516: Congress API 404 at https://api.congress.gov/v3/vote/113/house/1/516?api_key=REDACTED&format=json
  [failed] 113_hr_3210 roll 499: Congress API 404 at https://api.congress.gov/v3/vote/113/house/1/499?api_key=REDACTED&format=json
  [failed] 113_hr_3204 roll 234: Congress API 404 at https://api.congress.gov/v3/vote/113/senate/1/234?api_key=REDACTED&format=json
  [failed] 113_hr_2775 roll 219: Congress API 404 at https://api.congress.gov/v3/vote/113/senate/1/219?api_key=REDACTED&format=json
  [failed] 113_hr_2775 roll 219: Congress API 404 at https://api.congress.gov/v3/vote/113/senate/1/219?api_key=REDACTED&format=json
  [failed] 113_hr_2775 roll 458: Congress API 404 at https://api.congress.gov/v3/vote/113/house/1/458?api_key=REDACTED&format=json
  [failed] 113_hr_2642 roll 20: Congress API 404 at https://api.congress.gov/v3/vote/113/senate/2/20?api_key=REDACTED&format=json
  [failed] 113_hr_2642 roll 353: Congress API 404 at https://api.congress.gov/v3/vote/113/house/1/353?api_key=REDACTED&format=json
  [failed] 113_hr_3080 roll 560: Congress API 404 at https://api.congress.gov/v3/vote/113/house/1/560?api_key=REDACTED&format=json
  [failed] 113_hr_1911 roll 185: Congress API 404 at https://api.congress.gov/v3/vote/113/senate/1/185?api_key=REDACTED&format=json
  [failed] 113_hr_1911 roll 183: Congress API 404 at https://api.congress.gov/v3/vote/113/house/1/183?api_key=REDACTED&format=json
  [failed] 113_hr_803 roll 214: Congress API 404 at https://api.congress.gov/v3/vote/113/senate/2/214?api_key=REDACTED&format=json
  [failed] 113_hr_803 roll 75: Congress API 404 at https://api.congress.gov/v3/vote/113/house/1/75?api_key=REDACTED&format=json
  [failed] 113_hr_933 roll 44: Congress API 404 at https://api.congress.gov/v3/vote/113/senate/1/44?api_key=REDACTED&format=json
  [failed] 113_hr_933 roll 44: Congress API 404 at https://api.congress.gov/v3/vote/113/senate/1/44?api_key=REDACTED&format=json
  [failed] 113_hr_933 roll 62: Congress API 404 at https://api.congress.gov/v3/vote/113/house/1/62?api_key=REDACTED&format=json
  [failed] 113_hr_325 roll 11: Congress API 404 at https://api.congress.gov/v3/vote/113/senate/1/11?api_key=REDACTED&format=json
  [failed] 113_hr_325 roll 30: Congress API 404 at https://api.congress.gov/v3/vote/113/house/1/30?api_key=REDACTED&format=json
  [failed] 113_hr_152 roll 4: Congress API 404 at https://api.congress.gov/v3/vote/113/senate/1/4?api_key=REDACTED&format=json
  [failed] 113_hr_152 roll 23: Congress API 404 at https://api.congress.gov/v3/vote/113/house/1/23?api_key=REDACTED&format=json
  [failed] 113_hr_83 roll 352: Congress API 404 at https://api.congress.gov/v3/vote/113/senate/2/352?api_key=REDACTED&format=json
  [failed] 113_hr_678 roll 96: Congress API 404 at https://api.congress.gov/v3/vote/113/house/1/96?api_key=REDACTED&format=json
  [failed] 113_hjres_106 roll 11: Congress API 404 at https://api.congress.gov/v3/vote/113/senate/2/11?api_key=REDACTED&format=json
  [failed] 113_hjres_124 roll 270: Congress API 404 at https://api.congress.gov/v3/vote/113/senate/2/270?api_key=REDACTED&format=json
  [failed] 113_hjres_124 roll 270: Congress API 404 at https://api.congress.gov/v3/vote/113/senate/2/270?api_key=REDACTED&format=json
  [failed] 113_hjres_124 roll 509: Congress API 404 at https://api.congress.gov/v3/vote/113/house/2/509?api_key=REDACTED&format=json
  [failed] 113_hjres_59 roll 279: Congress API 404 at https://api.congress.gov/v3/vote/113/senate/1/279?api_key=REDACTED&format=json
  [failed] 113_hjres_59 roll 279: Congress API 404 at https://api.congress.gov/v3/vote/113/senate/1/279?api_key=REDACTED&format=json
  [failed] 113_hjres_59 roll 279: Congress API 404 at https://api.congress.gov/v3/vote/113/senate/1/279?api_key=REDACTED&format=json
  [failed] 113_hjres_59 roll 279: Congress API 404 at https://api.congress.gov/v3/vote/113/senate/1/279?api_key=REDACTED&format=json
  [failed] 113_hjres_59 roll 478: Congress API 404 at https://api.congress.gov/v3/vote/113/house/1/478?api_key=REDACTED&format=json
  [failed] 113_hjres_76 roll 542: Congress API 404 at https://api.congress.gov/v3/vote/113/house/1/542?api_key=REDACTED&format=json
  [failed] 114_hr_2 roll 144: Congress API 404 at https://api.congress.gov/v3/vote/114/senate/1/144?api_key=REDACTED&format=json
  [failed] 114_hr_2 roll 144: Congress API 404 at https://api.congress.gov/v3/vote/114/house/1/144?api_key=REDACTED&format=json
  [failed] 114_hr_2262 roll 262: Congress API 404 at https://api.congress.gov/v3/vote/114/house/1/262?api_key=REDACTED&format=json

Results: enriched=0 skipped=0 no-roll=0 failed=505
